TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 12:32:22.007325;3018000000.0; ;-1.65776e-07
2026-08-05 12:32:22.874990;3019000000.0; ;-1.63914e-07
2026-08-05 12:32:23.713369;3020000000.0; ;-2.79399e-07
2026-08-05 12:32:24.573303;3021000000.0; ;-4.09784e-07
2026-08-05 12:32:25.406793;3022000000.0; ;-3.89295e-07
2026-08-05 12:32:26.240424;3023000000.0; ;-5.0478e-07
2026-08-05 12:32:27.080129;3024000000.0; ;-8.15842e-07
2026-08-05 12:32:27.915867;3025000000.0; ;-1.33366e-06
2026-08-05 12:32:28.766437;3026000000.0; ;-1.90363e-06
2026-08-05 12:32:29.598173;3027000000.0; ;-1.83844e-06
2026-08-05 12:32:30.445484;3028000000.0; ;-1.92785e-06
2026-08-05 12:32:31.294465;3029000000.0; ;-1.88314e-06
2026-08-05 12:32:32.145550;3030000000.0; ;-1.92971e-06
2026-08-05 12:32:32.985184;3031000000.0; ;-1.60561e-06
2026-08-05 12:32:33.817754;3032000000.0; ;-1.12691e-06
2026-08-05 12:32:34.667655;3033000000.0; ;-1.00025e-06
2026-08-05 12:32:35.514351;3034000000.0; ;-8.08392e-07
2026-08-05 12:32:36.365558;3035000000.0; ;-8.69859e-07
2026-08-05 12:32:37.208399;3036000000.0; ;-1.35974e-06
2026-08-05 12:32:38.050947;3037000000.0; ;-1.85334e-06
2026-08-05 12:32:38.891407;3038000000.0; ;-1.79187e-06
2026-08-05 12:32:39.725269;3039000000.0; ;-1.87755e-06
2026-08-05 12:32:40.562050;3040000000.0; ;-1.72482e-06
2026-08-05 12:32:41.397766;3041000000.0; ;-1.74158e-06
